PhraseNo,Phrase,IsHateSpeech
1891,ubata ekak kiyannam parissamin hitapan kasun kalhara dawasaka beelama marunama e thanata enna ona ekama eka uba adarei palenna,NO
1892,supirima song ekak kaalekata passe apu supirima sinhala song eka keep it up digatama me wage lassana nirmana balaporoththu wenawa good luck,NO
1893,සිංදුවනම හිත වැදු මාර මාර ඇහුවත එපාවෙන්නෑ සදනාර 2 ඕන ම අහ ලස්සන සින්දු,NO
1894,drama එ අප ඉස්කොල කා හුගක දේවල මතක කර ඒක මේ හුගාක කැම මං දැන බල එක කතාවත මේක,NO
1895,එකෙන් සුපිරි සනු සහ ඇග අමුතු ගැම්මක එ බීට එකක ලිරික්ස ඊ දෙව වොයිස එ කියන් හෙයක දිග ම පට් සෝන්ග්ස කරන් අපි උඹ ඉන්න සහ,NO
1896,සංගීත වීඩියෝවක චිත්ත රූප මව අග ක නිර්මාණ පිළිබඳ විචාරයක මා සිතුව වල පැවසීම ම අවසර සිදුහත යශෝදර රා සීත සාලි අශෝකමා සාහිත කෘතීන අතීත කත වස්තූන මෙයින පළමු සත ප රේ භෘංග රාජය ප රේමකලම්බනයක දෙස දකි රිසි වෙ සි ප රියම්බිකා සංසාර සැරි සරණ ඔහු පර පිවිතුර උත්තරීතර ප රේම මොනව පිළිබිඹ කර නිදසුන මෙ ඇ උත්තරීතර ප රේමයකින වෙල සිටි සත ප රේ භෘංග රාජ තමන ස්වප්නයකිනිද ලල ඇසුරක පහසක නොපත,NO
1897,තමන උපනුපන ජා ජා දක්වා එ උත්තරීතර ප රේමි මනෝරථ පූරණ කර රිසි ඔ ඔ සංවාසව වෙසෙ ඇය සිත ආමන්ත රණ කර නිරතුරුව තමන් කි පවස අයදි ආදර දේදුන් අනංග ධ හීසර ඇ වෙත හෙල ඔ ඇ අකලං ආදර අපේක්ෂාවෙන නිරතුරුව බ සිටි,NO
1898,ඉතා ඉහ මට්ට නිර්මා හැකියාවක විදහ දැක්වීමක  එ  හඩ මෙන් එ ඉදිරිපත කිරි නිය සින්හ ගතියක පෙන්නුම කර හාස්ය මෙන් අප රටෙ පවති ක රම ඉතාමත් සරල පාටකයා ඉදිරිපත කිරි මහග හැකියාව,NO
1899,උබ කොහෙ බන කල හිටි උබ එන් තිබුන මි කලින බන ඒ නෙ උබ කොහෙන් බන හැමෝ නම්බර,NO
1900,බොක්කෙම් සතුටු ඩ එ එ විදිය සිංද ප රමෝට කර වීව්ස ගන් උත්සාහ කර අය සංසාර සිහින සිංදු පට් ආදර්ශයක නොහැකි කිය කිය අය කලහැකි කි ක රියාවෙන් ඔප් කෙරෑ සනු වි සහෝදරය අප උත්ත ආචාර westnahira onelove,NO
1901,පට්ට් සින්දු දවස ඇහු අ තම සින්දු අප සනු අයිය කී ද පට්ට් සින්දු,NO
1902,අනුන් කු vikunala salli hoynna epa bm eki ka ekka nidagttat apita mokada,YES
1903,මැ ඉන් කොන්ඩය අල්ලන ගහපන ඕ තම මිනිහ,YES
1904,මුන modelingනුත ක music industry එකත ක අපි data කපාගෙ මේ බල,YES
1905,මළගෙදර නයිටක ගහ නිදිමත යන්නත කයිවාර ගහන් ෆිල ට තම කියා පොර මී වැඩි ඩිවෙලොප කර ඊළඟ ස්ක රිප්ට එ ලියන්,YES
1906,හුත්ත ඉන්ටවල එකේදි කැමරා ඔන කරන හිට පර,YES
1907,ෆිල්ටි තාත්ත එද කොන්ඩම එකක දැම් නං වේසි පොන්න නෑන අ,YES
1908,ම අම් දවසක කියාදුන් කෙල්ලෙක් ලස්ස වාසනාව ව අවාසනාවටත පිහිට කිය අපරාද ගෑන ලම ලස්ස නිකන නාස් වෙ,NO
1909,කා දරුවො බන මුන ගෑ ඉස්සරහ මිනිහ කිය සමනලයෙක්ල ගෑනිත ඉන් ග ව ව,YES
1910,ඉරාජ ලංකා රට හරිය youtube මාර්කටින ප්ලෑන එ ඔ හොද කරගෙ ය,NO
1911,ම අවස්තාවේද ෆිල්ටි next සුපර මෑන move එ යෝජ කර,NO
1912,fill t උඹත හුකාගනින තොගෙත පඩ විතර බඩ ෆොම කර පොන්නය බලපන හුත් කතාකර විදි වැරදි කර කර මුන් ලංකාවෙන පිටුවහල කරන් කවලම බැල්ලිය,YES
1913,වේසියෙකු අවජාතකයකු මැ පොන්නයෙක දෙ ආතල,YES
1914,වීඩි එ බල ගමන කමෙන්ට්ස බලන්ඩ ආ අ ලයික කරන්ඩ,NO
1915,පු ඉන්ටවල ඕ ඇඩ දාන්න දන්නැ ඉන් වල දන්නැ නිවේද අයි පලල කරං ඉ සරං ඇදං,YES
1916,පියු හන්සමාල ඇතුලු වේස කන්ඩාය ලංකාවෙන පන් දැමි යුතු,YES
1917,විශ් හසිනි ගහ පියු විස්ව කිය දි දාගන් කව්ශි ආපුහා ඌ පියුමිට කව්ශිට දෙන්න ගහන් පස්ස ෆිට ටි හසිනි ගහ ව යාපාරි එ පස්ස ෆිල්ටි දෙන්න හසිනි ගහ අන්තිම ඉරාජ එ ඌ පියුමිටත ගහ හසිනිටත ගහ කව්ශිටත ගහ විශ්වටත පු ඇර ඇර මදි වෙ අතෙත ගහ නිදාගන් ව පක අයිස,YES
1918,ස්ට රේට වේසාවි චැනල එ රිපෝට කරන්නත අමත කරන්නත ගොබ්බයොන් ඒ දා චැනල අන්සබ්ස්ක රයිබ කරපං බං පක් බලන්නැතු අනාගත පරපුර වෙනුවෙංවත,YES
1919,ෆිල්ට හසි පියු ඔක්කො සෙට එ ට රිපර එ වෙ කෑලි සවලකින ත ර වීලර එ දාන් පුලුවන වෙන්න හැඳි ගෑවි ගියානම,YES
1920,පක කව් බන පිල්ට කිය  හද තියෙ මු අම්ම  හුකනකො රැප කර හුක තියෙ ඒකන  නිකන ඉන්නකොටත රැප වෙ මුමො පකෙක් පොන් හුත්ත,YES
1921,ටව්කන් යක සම්මා දෙනවනම මිනිස්ස v p හොද නළු නිළි ප රසන්ටර and ඩිරෙක්ටර ඉරාජ උබ අනි සම්මානයක ගත යුතු සහ,YES
1922,හුත්තියෙ සිංහ න සිංහලෙන කත කර නැත්න ඉංගිුසියෙන කතාකර පු නොදි,YES
1923,පට් බඩ ගෙන්න වෙලා නරක නාස් කර සල්ල අහින්ස කන් නැ දරුවන් කෑ ටිකක අරන දුන්නනම මුන පට් ගොන් පුම්බන උන කතා,YES
1924,නොදකින හුත්ත අප්පිරි කාලකන් වේසියො මෙල හුත්තක නැ බොර පඩ දා රැප පක අපි අන්දන් මුන ක කට්ටක ඇන්දු ඉ කොහොමත අප මිනිස්ස මෝඩයින ඒකන තොපි හරක අත දෙකෙන අනාගෙ තා දත වලින බත ක හමන මිනිස්ස හිටියනම අ තොපි අනන්ඩ අතුත කන් දතුත චැනල එ කර උන ටත කිය අපි ඇන්දු ඈ දැන උබල ඇක්ටින වල හොද අහුවෙ ඉ අන නොහු ගොන පක් අම්මප සල්ලි තිබ්බනම ර දා ගිහින මෙලහ,YES
1925,ගොන ගහ ඇත්ත පිළිගත්ත බඩු කිය එයා room යන් ඕනෑනම ඊ දවස යන් නෑල දවස යනවල හම් චාමර මෙහෙමත වැස්සි,YES
1926,nice scrept අම මුන් ස්ක්රිප්ට තො හි වෙ ඉවර නකිය ඇක් බුදිය අපි මොඩය මුන අපි ගොන අන්ද අම බ කරගන් මෙවා මොඩ චනල අනුන් ග හොය චෙනල block කරපියව අනුන් රෙද්දවල හො හො ගොං හුත්ත වල ප රරසිද් කර බොරැ බන ම block කර මෙ විසෙස,YES
1927,පුන්චි පුන්චි ඉන්ග රීසි වච එහෙන මෙහෙන දාන් පුල්වන ඉන්ගිලීසියෙන් කියන් බැරි සින්හලෙන් කියාපන රගන නැතු ගොන හැත්ත,YES
1928,ඔ සමනල අල්ලාගෙ ගහගත්ත යක කෞශි ගොන බල්ලි පියුම belli දෙන් තිබ,YES
1929,ඕ පිරි ක කි දීපන්ක පිරි ක කිය බල්ල අනුන් ගෑන හැමනෙ එ නෙ ඒ තිරිසන ක නෙදකින පොන්න ඉංග රීසි වච දෙකක දැනගෙ පොශ වෙන් දගල සික් රැප කිය ඒ කියන පාඩු හිටුක කොහොමත වේසි එ මිනිහෙක ඉන් බන දවස ගාන නාකියෙක ඕ නෙදකින ඕ මො උනත විශ් කිය කො අහිංසක ඕ ගැලපෙ ඒ කොහොමත ඕ බඩුවක බන ඕකුන ෆෝන කර උබලත පව,YES
1930,මුන ම මිනිසුන්ගෙන අතල දෙ නුගත හැත්ත මුන ම views ගන් අතල දෙ මුන් තම කිය මනසි පිස්ස කිය තොප ලමුන  සදාචාරාත්ම රටක නැ කර තොපි අත්මයක ලැබෙ නැවත,YES
1931,අප රට ලොකු හෙන ව දෙලොව නැ අපතයොන් පිලිගන් ගොබ්බ පරපුරක බිහිවීම,YES
1932,ගෑණ ඉදි මිනිහ ප රසිද්ධි කිය සමනල කිය අරු පුදු රටක ඕ මේ,YES
1933,ඔක්කො ඉස්සෙ මුන තුන්දෙනා ඔල බලන් හශි හොඳ ඇමරිකාව සිංහ ද නැ පඩ බේරෙ රට අවුල මේ ලොකු අවු රට,YES
1934,ane munga magul api daka katitya කෝම හිටි කිය tawat ටිකක wala හිටි kiyana 18 video blana පුළුවන wala tibuna nodakin wasa hatta mawa balana අපි පිස්ස akai ma masa balliyo මරණ ona nodakin,YES
1935,අන පලයං හුත්ත අනුන් පව කඩන් ගොං වෙසි තොපි ලැජ්ජාවක ත මොකට ඌ බැන්ද කලින් යන් එපැ ඔකත,YES
1936,කරාට මරාට ගුජරාටි ඉගෙ ගත්ත එවුන වරෙ බලන් පිලිවෙල ටහුකන් හුත්ති පුතා promote කරන් හුත්ත මොක්කු සත්ත,YES
1937,dulip kumara ම දන්න ප උබ මේ comment කියවන් එන කිය එද ඉල්ලන ගි ජො ගෙනත දීපන  cll ගත්ත ancer කරන්නෙත උබ අහුවෙයන,YES
1938,ගනිකා පන්නන් ඕ ඔයාටත ලැජ්ජ නෑන ජර මිනිස්ස ගෙන්නන්,YES
1939,හු නන්නාන මේ හොර පූසි ඉන් අර කිය ඒ අහගෙ මිනිහ මේකි වේස ක යව හම්බකරන ක කල අවතාරයක කර ගහයි ඌ පියුමි හොර එ මේ හතර අත ය පට් වේසි නොයිස්ලටත ඕන්නැ පඩත්තරයක අනුන් වේසකන හොය ඉරාජ කියන්නෙත බඩ කාරයෙක්න ඌටත කසාදයක්වත කරගන් පුලුවන උනා,YES
1940,අනුන් රෙද්දවල හොයන උ ගා හොයාගන් නෙදකින කාලකන් ව ගොං හුත්තවල ගෙන උන් වේසකන පෙන්වනව හො අයිස කුඹුරක හා අස්වැන්නක ලබාගන් එ තූත මටනම හසි පියු කවුශි කිය වේස බඩ පේන් බැරි කෙනෙක කරුණාවෙන සලකන්,YES
1941,ලංකා තරම news තියෙ න තරම ප රශ් තියෙ මුං ර හරක් ප රශ්න මේව දා හේතු මිනිස්ස බැ බැ බල ජර ගොසිප,YES
1942,patta song ekak nahen adagena kiuana ayata hoda padamak lassanai sinduwaaaa godaaak huga kalekin ahapu pattama patta song ekak best whishes,NO
1943,kollek welath mama ubata adarei sanuka kalekata passe aupiri sinduwak uben ahuwa ban good luk,NO
1944,got ta allanda epa ekenma uba patta singer kenek ube voice eka me lankwe katwath gnna beh puthe sira ekenma ube sindu man hemadma ahnawa eth nawattnda beh bn man fan kenk ube,NO
1945,අන සනු අයි හො හිතන කිය දැන්වත දිපන්ක විඩිය එ වද,NO
1946,well done bro සුභපත සහෝදර උබ අනාගතය වල බිහීවෙ තියේ සිංහ ගීත කලා ගොඩදාන් උබලාව දකශයන් පුලුවන සනු නදීමාල දිල්මීන අත්ත හො දක්ශ උබල තාත්ත සීයිය උබල නමත ලංකා සන්ගීත පොත ඉහලින් න තියපන එ,NO
1947,කඳුල පෙරන අඬ ලංකා බූට සින්ද අහ එ නවත්ත ගොඩක දවස මේ නියම එ සහ music also pattai,NO
1948,සින්දු සමපුර්නයෙන් අහන්නත කලින සින්දුව වහ වැටු නියම මාර වෙනසක කි ගන් සුපිරි,NO
1949,දවසෙන වෙලාවක වෙන්කර ගන්නවම මං ගීතය අදටත ම නිර්මාණ පුදුමයක සනු ඔබ ආචාර කරලත මදි,NO
1950,lassanai sanuka mn eththatama kemati sinduwata hithata mkkda kyla therenne hithata sehelluwk denenwa,NO
1951,සිංහ සිංද වෙච්ච කාලෙ මං ආයෙත සිංහ සිංද අහන් ගත්ත මිහිද සනු සනු ඔබ සුබ පත නිර්මාණ කිරීම,NO
1952,තමුන් බැද මිනිහ ඔහො සමනල කියනකන ගෑනි බලන ඉ හුත්ත රග අපි ආතල දෙන් නැත්තන අම්ම තාත්තලා මෙව් එ පෙන්න,YES
1953,මන්ත ර පුටුව 650 000ක මුන් මොළ තියෙ පූ තොපි හෙ ගහ අප බද වලින තොපි කරන් දෙයක,YES
1954,වයිෆ තිබු කිය පෝන අප්ඩේට කරන යන් ගෙදර කෙ ගෙ එන් තොපි හෙ ගහ බි ගෙවාග අමාරුවෙන හොර පොල කඩ,YES
1955,ගි ආත්ම කු කා කපුට තම පර පොට අවුස්ස උන පවුල හැදිගෑවෙ ය බස එ පෙරලියන හෙනගහ ඔකුන් පරම්පර 700 කන් නැ නැ වෙ බඩ වෙලි මැරිය ඔකුම,YES
1956,දැන වැඩ බන හොටෙල එ දැන හොට්ඩෝග වගයක දුන් ඒ මැද්ද දා තිබුන සෝයාමීට හෙ ගහ යක කින්ග්බරි එ,YES
1957,ලො පඩි අරන මුන පඩි ඉලල මොකට හෙනගහ යක තොපි ගන් පඩියටත  දෙ සක්ක හැත්ත අප බද වලින පඩි ගන්,YES
1958,කොටි හිට කොටි කොටින් උදව කර උන දිවියෙ මර දැ කුජීත මොහොත හෙ ගහ ඕකුන්,YES
1959,ටුවිටර famous වෙන් හොඳ මිනිස්සුන් අපහාස කර ස්වයං වින්දන යෙදෙ ස හරක පරිස්සමින එළිය යන් හෙ ගහ දවස ව,YES
1960,වැ දෙයි උබ හෙ ගහ යක ලයිට එනක මං බ ඉන් ත අකු හ ටිප එ ඔෆ කර බං,YES
1961,දිසාපාමොක funniest tweep වෙන් මාර ගේමක ඕ දෙ ලොලන්ත නෙදකින කොල්ලොන් පුකවල ප ප හෙ ගහ ඕ,YES
1962,මාන සම්පත කලමණාකරන කිය ලෝ තිය කාලකණ්ණි රැකි වලින එකක ඕකුන් වැ නැ හෙ ගහ කර වැඩ වල,YES
1963,වාහනයක නැ උනත හීනෙන පේ පෙට රල යක හෙ ගහ,YES
1964,මහතා කිය දන් ය දකි දකි පාර ඕ කියන් තොපි හෙ ගහ,YES
1965,dialog උන් හෙනගහ බං උද 99ක දැම් ඒ දවල වෙද්දි ඉවර හවස දැම්ම 4 49ක ඒකත දැන ඉවර කර රෙද්දකුත sm විතර හිටි,YES
1966,අක්කර 2ක කුණ දාන් කිය උසාවියෙන කිව්ව අක්කර 19 වෙනකන කුණ දා උන හෙ ගහ නැ නහ වහන ගි එකා හෙ ගහ,YES
1967,හම්ම අපි මෙහෙ බැ අප හාමුදුරුවන ගැහැණ ළමුන් ටොෆි හෙ ගහන හෙ ගහ,YES
1968,ඔබ මුදල පසුම්බියෙන රුපියල 10ක අඩුවී සුළ දෙයක වුව ඔබ ජන්ග දුරකථනයෙන රුපියල 10ක අඩුවී ඔබ දරාගත නොහැ පාඩුවක වි හැ,NO
1969,වෙලා පේස බුක එ ඉස්ටේටස එකක දාන් තිබ්බ යාළුවන ඔයාලටත වහි ලැයික කරන් හෙ ගහ කොමෙන්ට කරන් කිය,YES
1970,අ ම කෝල එකක ආ මමත හදිස්සිය ආන්සර ක who are u මහේ ජයවර්ද යක මුන් පිස්සු මන්ද මා අන්දන් ය හෙ ගහ න මේව වැඩ වල,YES
1971,අ වරෙන්ක එ සැරයක මන ගාව අම්මප පොඩි එ කිය බල ගහනඑ ගහ ඔලු පැලෙන්න හිර ගියත සැප බන හෙ ගහ,YES
1972,ම හිත ගා දග දා මනමාලි නුබ ගි තිය මල යහ කොහෙද ගි හෙ ගහ බො ම ව හිපාට වැඩ කරනව 3,YES
1973,දයාබර අඩොබි තො හෙ ගහ යක ආමරුවෙන දාගත්ත ඩෙට පෑලෑන එකෙන බාගයක හොරෙන් අප්ඩෙට කර ගත්ත එ,YES
1974,nipunee හෑ ඔයා හෙ ගහ කිය අපරාදයක අපාරාද එ හෙන,YES
1975,ආප ගෙදර යක්ෂ පැටව වැ නැ හෙ අස්සෙත බො ගහ න මුන් term test කිය ජතියක අපි එ දවස ව සැහෙන් පාඩම ක,YES
1976,මොනවා බන ම ප වැඩ කොහෙවත හැමනෙ වෙසිය විතර උබල කත කරන් තියෙ යක ර හිතපන  එ රට අසරණ මිනිස්ස හිත ම කලකන් පොලොවටත බරක මෙ කර උබලාත හද් හරක රට ජතිය අදර කර මිනිස්ස ඉන් උන කවද ම ර ම මනසි හිවලුන්ගෙන බෙර ගනිවි,YES
1977,මෙ හිතන ඉ මේ කර ලන්කා කිම කාර්දේෂන වෙන් වෙන්නැ අරුත එක හරිය කුණුහරුප රැප න,YES
1978,බන මුන බන ගොබ්බ ගෙනත චූන කර ගොන බඩුය කුඩ්ඩොය,YES
1979,harima pilivelai satutui godak pirisiduva lassanata sanvidanaya karala dila tiyenava sama vasarakama tava tavat pinkam vala yedenna siyalu denatama saktiya labeva teruvan saranai,NO
1980,ජන්ද කාලෙ හොදයින දැන ඉදල මිනිස්සුන් අං තට්ටු දුන්නා,YES
1981,රැපියල 500ක දුන්නාන හොද ලබ අවුරුද්දේ න අපිටත පුළුවන උදවි කරන්,NO
1982, දෙනෙක කිය පෝලි ඉන් ඇද් 100 ගාන දී එ වටි කව්රුවත ඔහො දී නැන අපි ඒ අග කරන් ඔබ තුමා පින,NO
1983,දෙන් බැරියැ ගහ ගැහැලි වල අහිංස මිනිස්සුන් සල්ලි හොරකන කර දැන දෙන න හද ගන්,YES
1984,500 කියමුක 250 දුන්නනම හරින ඔකනම පුදින් කර දෙයක වැදගත කමක හො වැඩක එත වටිනාකමක,YES
1985,බුදුන දකින් බැරි වෙ ලොකයා වැරැදි ආදර්ශ ජනගත කර,NO
1986,okkoma dunna mudal yodawala niwasak nithi ahinsakayeakuta dunnanam hari neada rs 100 ada monawada karanna puluwan meawanam vikara moda wada,YES
1987,rs 500 gane wath thibunanam hodai mudala wagema kriyawath uthum mitath wada wadagath rakiya 10 labadimata uthsaha kirima,NO
1988,me manthe salli dansal denna dufpath apema salli koitharam horakan karla adda thawa koitharam adda mu laga,YES
1989,ස පෙරල මෝර කොහෙ තඩි ගහ පෝර මො මන ම වාර අරං ඇවිත මා මරපන ම මාර සතුටු බං කා හරිනම සාර සදිසි පෙ පාර ම මූණ බල කියපන මේ මාර රට උඹ,YES
1990,unp උබ අපි රටක ඉතුර කර අපි උබල ර කරන් ඉඩ දෙන්නෙත මරපන මර කරපන තොපි ර ජති ආග කෙලෙස එ අනිවාර ,YES
1991,කිරිකට කිරිකට ඕ ඔක්කො සාමාන දේවල්න සුපුරුද විලාසය ආ නැවතත බලාපොරොත්ත ති ගත්ත ගහපන ම මරපන ශාන්ත මා,YES
1992,මහින් ආ කිය මිනිස්සුන් ගහපන මරපන කිය කිය එවුන් ත රිවිධ රත්තරන පිහිට ආරක්ෂාව ගොන්බදිනක,YES
1993,අතුර තහනමක විතර ආයෙත රනිල අගමැ වෙ මේ අවුල ජනාධිපති ජනමත විචාරණයක පැවැත්වී බල තියෙන,NO
1994,nuugath sadachara kamak nethi un balayata apuwahama mewage dewal athi wenawa upekshawen bala idimu,YES
1995,ammo පපු පිච්චි ගි හැමදාමත ඔයව සතුටින ඉන් ඕන බුදුසරණ,NO
1996,වටෙම් ලියුම ඉස්සෙල්ලත ආ ඒ ඇහුවනම අ කොටි උබෙත ඇ දෙ ගලවන ගිහි පොන් ටො පේජ කාර,YES
1997,වැඩේනම හොඳ අපි පත කර ජනප නෙවෙ රනිල 2015 දි 42ක ආස තියාගෙ අගමැ කරද්දි ජන් කල දාද්දි 58ක ඉන් slfp ekata විපක්ෂ නායකක නොද 16 ක ඉන් tna එ විපක්ෂ නායකක දෙද්දි මෙතුම කොන් කොහෙ ද තිබුණ,YES
1998,ane prahathanthrawade rata wikunala ranwiruwo hire dala badu thel ahass usata giyath kamak na prajathanrawade magula thami,YES
1999,මු රිදි රනිල එලෙව්ව මුත සමණළයේක් කොහෙ සම්මාන පුකෙ ගහගනින,YES
2000,ෆොන්සේ මැතිතුමාත න සංස්කෘති අර්ථවත වෙන් එතුමා ෆීල්ඩ මාර්ෂල තනතුර අලුය ල කෙළ පිඬක ඒ ලබාදුන ජනාධිපති ආයිත රිටර්න කරනවාල unp එ චන්ද දෙ ම jvp යාලුවෙක තම කිවු,YES
2001,ඔහො කිය සුවර එක ඔපිස එ ගිහින කුට්ටි ඉල්ලන සොරි සර කැමර ගොඩක තිබු කිය සැලුට එකකුත ගහ යවන් ඇ,NO
2002,නීති කඩුවනම දඩ කොලයක දී යවන් එක නීති පණ්ඩිත කත කියව එ නෙමේ පම්පෝරි ගහ මන්ත ර කෙනෙ පුතෙක හිටියනං,NO
2003,මාවත ඊ පොලිසියෙන නවත්තගෙ පිටිපස්ස ආ මැකැනික  හෙල්මට එකක කිය හෙ ෂ එකක දුන් බං අපි දෙන්න කිව් ඇනයක ගේන් පේ හාඩ්වෙයාර එ යනගමන කිය මු lectures ඉවරයක ඇද ගත්ත license එ දුන් එයා අත නිකන සුද්,NO
2004,දී ලියන් මහත්ත කිව් විතර ඩෑල එ ඇඹරෙන් ගත්ත කියහන්ක ඊ පස්ස මගෙන අහන මහත්ත කොහෙ වැඩකර කොහෙ ඉ ම මෙහ පොලිසිය අලුතින ආ  කි කොහොමහරි පාර මෑන්ස මා ලිව් කියහන්ක,NO
2005,විදිය මහිංදානන්ද පුතාටත කත කරා ද,NO
2006,ඕ කිය ඉරිසියා කිය මහත්ත නිකන සෙනග පොර වෙන් ය වැරැද්දක කලානම දඩ කොලයක දෙ නැතු,NO
2007,කමෙන්ට දිහ බැලුව පට් ආතල වුන හැමතිස්සෙ කියවන බයික ත ර වීල විතර අල්ල ප රාඩ ලැම්බ අල්ල කිය දැන මහත්තය තේරෙනව එහෙ මගුලක කිය පොලිස්කාරය ඇ වාහනවල බ මතකතියාගනිල් කොන්දක තිය පොලිස මහත්තුර ටිකක රට ඉතුරුවෙ ඉන්න කිය ලැම්බොගි කාරය බැන්න රිදෙ ගොන්ස් පාර තොට ඇවිද බලපල් දැන එකෙන් එ පොලිස්කාරයෙක,NO
2008,නිය පොලිස නිලධාරියෙක ඔහු අප උත්තමාචාර,NO
2009,මේ රාජපක්ෂමැතිතුමා බැන තියෙ උන බල උන ඔක්කො රනි ව ජාතියක ජන්මයක ආගමක නැ උන,NO
2010,වීඩි එ අපි පේ ටි කත කර පොලිසි මහත්ත ඇත්ත මහත්ත ඔහො කත කරන් හේතුවක ඇතින එහෙ එකපාර ඔතන සෙනග ව උන නෑන අනිවාර්යයෙන කාර කාර ලොරි ටෝක දී අප අයටත ලැම්බෝගින කීවොත නීතිය බනි බල්ල,NO
2011,එහෙ අයටත දේවල වලද අන්තිම පිහි වෙන්නෙත නීති විතර ලැම්බෝගින කීව අප කට්ටිය අම්ම කසා බැද මධුරි ඩික්සිත ගෙනාවත කල බන්ඩ කෙල් ගෙනාවත වෙ එක දේන,NO
2012,අන මගු ගොන ආතල පොලිස පොර ලංකා නෙවෙ වෙන්නැ ඉද තියෙ කල,NO
2013,බං ඉතිං 75ක වටවෙ ඉ නිකං මැජික 1ක පෙන්නන,NO
2014,balapankoo police karayage kathawa api wage waraddak kala nam sudda sinhalen banala athulatath danawa lamboginiyak thibba nisa da koheda mahaththayoo gawe,NO
2015,oke oya welawe emathiyek hari mantriyek hari giyanam balaganta thibuna police kata,NO
2016,ලියු එ හෙ බලන ඉන් පොලිස මා රෙදි පැක කරන,NO
2017,ලො අය් මන උබ කී ගෙනත දාපන ගෙදෙට් කාර එ ආ එහෙ අරන ප බලන්,NO
2018,ආදරණි පොලිස මා ඔවා ත ඉරි කපන යන් ඔවා කා පුතාල මා,NO
2019,නිය නිළධාරියෙක,NO
2020,මහින්දානන්ද පුතන්ඩිය මතක උන ම විතර,NO
2021,heta yanna lesthi wela inna police mamii,NO
2022,බොර ශ බන හිතපන්ක සිරිසේ දහම බේබි තුනෙන එකක හිටියනම සද් නැ බන,NO
2023,matath ohomama bana dheshana karanakota 300k duna gaman parissmeen yanna putha kiyala kiwa,NO
2024,ම්හත්ත දැං ඉ යාපන උසස වීමකුත එක්ක,NO
2025,පුදු මන්දමානසි පොරවල තම ලංකා ඉ කිය හිතෙ කමෙන්ට කියෙව්ව,NO
2026,අවුලක එ පොලිස කෝල අතිසාර්ත මහජ රංගනය,NO
2027,dan meke video karala fb daanna tharam deyak thiyenawada ban,NO
2028,එ ඔෆිසර කෙනෙක,NO
2029,කිය ද තේරුම ගනින,NO
2030,මන්ත රි කෙනෙක් සැලුට එකක ගහ යන් බුදුසර කි,NO
2031,කැමර ඉස්සරහ ඔන එකෙක ලොක්ක තම,NO
2032,මොනා බන අපබ රංස,NO
2033,huuu namalta kiyapanko oka puken yanna wenne puken guu kapiyaw,NO
2034,ජනධිපති පුත අවනම සැලුට ගහ සමවෙන් සර කිය යව,NO
2035,මේ comment දා තිය සමහර කිය විදිය පොලිසි කරත වැරද,NO
2036,ජනාදිපති පුත ආවනම නවත්තන්නෙත පොලිස කාරය ගෙදර යන් වෙ ඒ උ,NO
2037,ane manda me rate minissunta kohoma kalth waradi kawada me rata hadei da,NO
2038,කමෙන්ට්ස මාර බං,NO
2039,ප පොලිස හුකන්න බන මුන,YES
2040,muta kahina ewunuth innawa wage,NO
2041,මහින් හොර මහින් හොර,NO
2042,නිකං බයි වැඩක,NO
2043,වැරැද් ක දඩ ගහන්,NO
2044,අප්ප මී නී විරෝධි වැඩ වෙ නැ අගං සම්පූර් ර මේ,NO
2045,ඇම පුත හිර නොද ඇප දුන්නොත තම බලාගන් තියෙ,NO
2046,dan mehema hari kata karala ta issara mehema ba,NO
2047,oya sadda dakuna vitharai uthuru naganahira gahala elawanawa policeyata,NO
2048,මෙහෙම වැඩේනං හොඳ රට ඔයිට පස් තියන බං විසඳන්,NO
2049,katugasthota lain eke dakka bn iyee oka,NO
2050,උනා ඇත්ත ජනාධි පති පුත උනානම සැලියුට ගහ වැඳ යව,NO
2051,aniwarenma oic sirage ekek dannawane 2020 wenade,NO
2052,කව් යක ම car එ අරන ගිය එ,NO
2053,kondak thiyana officers kenek,NO
2054,ම මෙතෙන් පමිණි කොමෙන්ට කියවීමට,NO
2055,උබ දුන් අවස්ත මෙසන බාස කෙනෙ දුන්නත උත දැන බො බැටෙක එක ලකු ටිකක ගහ කැරි ටොක දාන් පක,NO
2056,පව සුද් බ උ මයීක එ උදුර ගත්ත විදිය තො බැ තෝ චාටර කල ත අදත වෙන විදිය ගහ ඒ මත ති ගනින අපි ක රිකට ද නැති ඇ උඹ තරම හැබැය අපි ගේම එ පට් ආදරෙය සතුට වෙන් පුලුවන ලංකා එක දේ අප තිබ්බ ලංකා ක රි විතරය ඒකය කොහො උඹ ගැහුවත දිග පරා උනත අ ගහය කිය ටීවි එ වාඩි උන උඹ හැමදා මෙහෙ ගහපල් එච්චරය අප ඕ,NO
2057,social media general media කිව්වත cricket දන් අ තම මාත හිටි k m බන මෙන්ඩිස ක රිඩකයන  දක්ශත නෙ දුර්වලතාත කත කරන්නත ඕන,NO
2058,ර ක රිඩ කරනකො ගු ව විවේචන අහන්නත පුරුද වෙයන mic එ අරන විවේචන කර අය බනින් කලින උබ බැන ගු වය දෙගොල්ලො ලන්ක ක රිකට වල ක රිඩකයන් ප ආදර කර අ ඒ හොද මත තියාගන්,NO
